trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
601,False,"{'a': 0.1, 'e': 0.015718608715513345}",20,8,24.516532778282986,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.1, 'e': 0.015610367533266042}",20,16,8.267176357091621,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.1, 'e': 0.015502871719374561}",25,2,34.54041052162949,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.1, 'e': 0.015396116141097635}",20,2,28.47439667424011,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.1, 'e': 0.015290095701038925}",25,19,11.25664271968381,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.1, 'e': 0.01518480533690373}",30,24,14.00740979121256,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.1, 'e': 0.015080240021257222}",20,7,26.345594911951608,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.1, 'e': 0.01497639476128436}",20,5,26.964453785040256,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.1, 'e': 0.014873264598551584}",25,0,35.946558291769804,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
610,False,"{'a': 0.1, 'e': 0.014770844608769951}",20,14,10.881674412341907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.1, 'e': 0.014669129901560113}",30,21,15.372454666023373,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.1, 'e': 0.01456811562021871}",25,6,35.390480914937854,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.1, 'e': 0.014467796941486566}",25,17,1.707288183341047,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
614,False,"{'a': 0.1, 'e': 0.014368169075318292}",25,0,37.35872361944364,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
615,False,"{'a': 0.1, 'e': 0.014269227264653671}",20,8,21.28478983466137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.1, 'e': 0.01417096678519041}",25,12,23.486797242485917,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.1, 'e': 0.014073382945158664}",25,6,37.475230012233155,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.1, 'e': 0.013976471085096918}",25,6,30.293913917797507,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.1, 'e': 0.013880226577629596}",20,9,4.568081106461743,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
620,False,"{'a': 0.1, 'e': 0.013784644827246024}",25,11,25.456419750445477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.1, 'e': 0.013689721270081077}",30,18,19.238778305391875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.1, 'e': 0.013595451373697234}",25,19,11.895810500751235,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.1, 'e': 0.013501830636868122}",20,0,30.79722745210679,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
624,False,"{'a': 0.1, 'e': 0.01340885458936367}",25,17,17.6010703330819,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.1, 'e': 0.013316518791736578}",25,0,44.97449124624206,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
626,False,"{'a': 0.1, 'e': 0.01322481883511043}",30,3,44.677893319564,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.1, 'e': 0.013133750340969079}",25,4,39.28169997013008,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.1, 'e': 0.01304330896094768}",30,14,28.77241484276066,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.1, 'e': 0.012953490376624972}",25,7,6.197981512430929,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
630,False,"{'a': 0.1, 'e': 0.012864290299317167}",20,12,14.049742570098903,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.1, 'e': 0.012775704469873084}",30,14,14.98778214310943,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
632,False,"{'a': 0.1, 'e': 0.012687728658470869}",30,0,45.54522489873293,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
633,False,"{'a': 0.1, 'e': 0.012600358664415947}",20,12,13.20954341626998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.1, 'e': 0.012513590315940529}",20,7,24.697387382614178,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.1, 'e': 0.012427419470004326}",20,5,28.358935925546223,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.1, 'e': 0.012341842012096819}",20,12,15.091163250087375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.1, 'e': 0.01225685385604071}",25,15,20.675819966295133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.1, 'e': 0.012172450943796891}",20,13,14.386975567892545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.1, 'e': 0.012088629245270639}",20,8,21.903023474436417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.1, 'e': 0.012005384758119167}",20,2,30.92597987194319,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.1, 'e': 0.011922713507560582}",20,0,32.30564813072484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
642,False,"{'a': 0.1, 'e': 0.011840611546184019}",20,14,10.169827256424176,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.1, 'e': 0.011759074953761236}",20,6,22.576072593663767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.1, 'e': 0.011678099837059353}",20,9,17.826585738357497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.1, 'e': 0.011597682329655037}",25,18,11.042182099478069,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.1, 'e': 0.011517818591749805}",25,18,12.8533796754204,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.1, 'e': 0.011438504809986759}",20,13,12.530441732456628,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.1, 'e': 0.011359737197268426}",20,9,21.028329143121145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.1, 'e': 0.011281511992576012}",35,9,53.820893198178645,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.1, 'e': 0.011203825460789739}",30,23,13.196832374727443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.1, 'e': 0.011126673892510581}",20,8,6.238833119478853,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.1, 'e': 0.01105005360388306}",25,19,9.934614741258175,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.1, 'e': 0.010973960936419428}",25,20,9.198218697451638,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.1, 'e': 0.01089839225682494}",20,10,17.869355104009312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.1, 'e': 0.010823343956824352}",25,20,9.520518431650636,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.1, 'e': 0.010748812452989687}",30,18,25.519016031496527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.1, 'e': 0.010674794186569072}",25,14,16.733623239093188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.1, 'e': 0.010601285623316874}",20,14,7.969128241537938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.1, 'e': 0.01052828325332488}",20,10,21.267140069495753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.1, 'e': 0.010455783590854776}",25,13,12.381817990423107,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
661,False,"{'a': 0.1, 'e': 0.010383783174171634}",20,5,27.73254826079332,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.1, 'e': 0.010312278565378702}",25,14,21.19793395145617,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.1, 'e': 0.01024126635025316}",20,7,27.002546093993974,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.1, 'e': 0.010170743138083188}",25,4,32.45246855619349,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.1, 'e': 0.010100705561505982}",30,13,32.21434074785604,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.1, 'e': 0.010031150276347043}",25,9,17.797068352509754,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.1, 'e': 0.009962073961460429}",20,0,27.603940992130447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
668,False,"{'a': 0.1, 'e': 0.00989347331857023}",35,12,38.27450808645835,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.1, 'e': 0.00982534507211307}",20,9,21.98641278744303,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.1, 'e': 0.009757685969081659}",25,18,11.062611117201582,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.1, 'e': 0.009690492778869542}",25,8,32.30032939265615,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.1, 'e': 0.009623762293116773}",25,8,30.054155047703734,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.1, 'e': 0.009557491325556782}",20,6,21.38461497993058,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.1, 'e': 0.009491676711864178}",30,17,21.746702970692457,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.1, 'e': 0.009426315309503714}",25,3,21.303298938804215,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
676,False,"{'a': 0.1, 'e': 0.00936140399758018}",20,14,10.033661599042183,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.1, 'e': 0.00929693967668945}",25,9,26.510573654333072,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.1, 'e': 0.009232919268770417}",25,15,18.019332751391588,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.1, 'e': 0.009169339716958094}",25,8,29.00178725861979,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.1, 'e': 0.009106197985437589}",20,12,14.865891921879365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.1, 'e': 0.00904349105929921}",20,14,11.011575223771878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.1, 'e': 0.008981215944394449}",25,11,21.623006377106574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.1, 'e': 0.008919369667193066}",20,11,14.403074567699509,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.1, 'e': 0.008857949274641093}",20,12,11.662631215472134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.1, 'e': 0.008796951834019797}",30,6,41.838478402972875,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.1, 'e': 0.008736374432805711}",30,15,27.260660999811797,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.1, 'e': 0.0086762141785315}",25,14,15.191321002008802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.1, 'e': 0.008616468198647913}",25,0,32.67176070246942,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
689,False,"{'a': 0.1, 'e': 0.00855713364038656}",30,13,31.667337217941466,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.1, 'e': 0.00849820767062376}",25,17,16.759839834945176,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.1, 'e': 0.00843968747574521}",25,14,21.66458173592826,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.1, 'e': 0.008381570261511687}",30,18,24.54792172557688,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.1, 'e': 0.008323853252925579}",25,16,18.664032428328255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.1, 'e': 0.008266533694098434}",20,7,23.73579297900735,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.1, 'e': 0.008209608848119325}",30,21,19.152311426707634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.1, 'e': 0.00815307599692421}",25,8,30.6662284554542,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.1, 'e': 0.008096932441166103}",20,13,14.265378565662255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.1, 'e': 0.008041175500086237}",25,15,18.950938556168943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.1, 'e': 0.007985802511386005}",20,10,19.50343026447881,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.1, 'e': 0.007930810831099894}",25,19,8.99124918806571,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.1, 'e': 0.00787619783346921}",20,8,20.51667873088655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.1, 'e': 0.007821960910816696}",20,7,26.290812069893708,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.1, 'e': 0.00776809747342205}",30,20,18.909616434856765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.1, 'e': 0.007714604949398232}",20,8,23.09871546261711,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.1, 'e': 0.007661480784568706}",20,13,13.342805325778787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.1, 'e': 0.007608722442345431}",20,12,14.980091733404382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.1, 'e': 0.0075563274036077955}",25,7,35.11294271156683,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.1, 'e': 0.007504293166582284}",25,0,35.632664503227424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.1, 'e': 0.00745261724672307}",25,7,26.321493088406648,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.1, 'e': 0.007401297176593332}",20,10,18.03917887728022,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.1, 'e': 0.0073503305057474955}",20,10,18.85660331171581,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.1, 'e': 0.007299714800614165}",20,5,14.554236577789283,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.1, 'e': 0.007249447644379988}",30,17,24.525395729882643,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.1, 'e': 0.007199526636874199}",25,17,15.720168163684537,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.1, 'e': 0.00714994939445406}",20,5,29.259218756486558,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.1, 'e': 0.007100713549891031}",25,7,31.579814720034474,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.1, 'e': 0.007051816752257714}",30,17,30.505324248411757,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.1, 'e': 0.007003256666815651}",25,9,30.443222926546593,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.1, 'e': 0.0069550309749037845}",20,0,27.50091175254032,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.1, 'e': 0.006907137373827806}",30,9,33.015427210904896,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.1, 'e': 0.00685957357675015}",20,6,21.508682107556915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.1, 'e': 0.006812337312580854}",20,1,28.993506217827466,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.1, 'e': 0.006765426325869066}",20,8,24.559266455359833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.1, 'e': 0.006718838376695399}",25,17,7.356816697324953,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.1, 'e': 0.0066725712405649356}",20,7,23.863807579152294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.1, 'e': 0.006626622708301054}",30,3,45.19014274419915,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.1, 'e': 0.006580990585939899}",20,15,8.971365680824405,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.1, 'e': 0.006535672694625672}",25,14,21.725364609256346,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.1, 'e': 0.006490666870506544}",25,15,19.158224192200766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.1, 'e': 0.0064459709646313805}",30,13,26.28519969395205,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.1, 'e': 0.006401582842847111}",30,11,35.421438487136996,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.1, 'e': 0.006357500385696814}",30,12,36.775223155986474,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.1, 'e': 0.006313721488318553}",20,15,7.753716234871576,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.1, 'e': 0.006270244060344828}",25,19,12.635261587015462,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.1, 'e': 0.006227066025802814}",20,13,11.543991108276312,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.1, 'e': 0.006184185323015183}",20,7,25.544448696016534,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.1, 'e': 0.006141599904501716}",20,13,15.138245035647799,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.1, 'e': 0.006099307736881487}",20,15,9.036325180122951,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.1, 'e': 0.006057306800775826}",20,13,10.340330988555595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.1, 'e': 0.006015595090711844}",20,10,20.33478452759074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.1, 'e': 0.005974170615026722}",20,10,20.496151446453712,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.1, 'e': 0.0059330313957725745}",20,7,18.627631548567166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.1, 'e': 0.005892175468622039}",25,18,14.529967088912574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.1, 'e': 0.005851600882774448}",20,11,15.350132027169465,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.1, 'e': 0.005811305700862717}",20,15,9.122711729026987,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.1, 'e': 0.005771287998860818}",20,9,18.55046784607825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.1, 'e': 0.005731545865991901}",30,10,33.17945258372852,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.1, 'e': 0.005692077404637092}",20,12,15.806041646089728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.1, 'e': 0.005652880730244843}",20,15,9.002348416256538,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.1, 'e': 0.0056139539712409875}",20,2,32.33484598858625,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.1, 'e': 0.005575295268939338}",20,2,31.81482649303687,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.1, 'e': 0.005536902777452977}",20,11,18.584063752102924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.1, 'e': 0.005498774663606078}",25,14,22.528879269881728,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.1, 'e': 0.005460909106846413}",25,16,16.29896551633857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.1, 'e': 0.0054233042991583885}",30,0,49.97728612756719,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
756,False,"{'a': 0.1, 'e': 0.0053859584449767505}",20,11,16.548115869588898,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.1, 'e': 0.005348869761100815}",25,12,21.670873082100723,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.1, 'e': 0.005312036476609359}",20,15,12.289781471758456,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.1, 'e': 0.005275456832776021}",20,6,22.97085389547236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.1, 'e': 0.005239129082985372}",20,0,25.71897012246873,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
761,False,"{'a': 0.1, 'e': 0.00520305149264947}",25,12,22.970483682683682,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.1, 'e': 0.005167222339125074}",25,0,35.59460242492352,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
763,False,"{'a': 0.1, 'e': 0.005131639911631376}",20,14,10.492482290857012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.1, 'e': 0.0050963025111683}",20,14,11.868109982412912,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.1, 'e': 0.0050612084504354105}",20,8,21.779166800250522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.1, 'e': 0.00502635605375131}",20,5,24.69288769507253,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.1, 'e': 0.004991743656973663}",35,20,28.77889494439085,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.1, 'e': 0.004957369607419703}",20,12,15.216473646300294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.1, 'e': 0.004923232263787351}",20,15,9.43248539938333,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.1, 'e': 0.004889329996076817}",30,13,25.025122263822784,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.1, 'e': 0.0048556611855127985}",20,3,13.791472610191132,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.1, 'e': 0.004822224224467157}",25,17,17.768071895813186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.1, 'e': 0.0047890175163821875}",20,12,16.389349821387615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.1, 'e': 0.004756039475694355}",25,19,13.391570138996187,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.1, 'e': 0.004723288527758618}",25,14,20.235848839270023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.1, 'e': 0.004690763108773209}",20,11,16.449608230890654,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.1, 'e': 0.004658461665704994}",20,15,12.070958296258862,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.1, 'e': 0.004626382656215306}",25,17,14.195782047416657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.1, 'e': 0.004594524548586289}",25,0,37.746231482575254,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
780,False,"{'a': 0.1, 'e': 0.004562885821647791}",30,4,48.814680498486595,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.1, 'e': 0.004531464964704693}",30,3,39.885274493210034,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.1, 'e': 0.004500260477464816}",20,16,6.077086898964372,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.1, 'e': 0.004469270869967244}",25,14,22.1685062784435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.1, 'e': 0.0044384946625112215}",20,6,28.655382630616973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.1, 'e': 0.004407930385585461}",20,9,20.260726049517103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.1, 'e': 0.004377576579798014}",30,21,16.061939954555196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
