trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
233,False,"{'a': 0.1, 'e': 0.8766798909473026}",20,0,-80.31277824394101,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
234,False,"{'a': 0.1, 'e': 0.875665388675029}",20,0,-207.50372591757449,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 4}",0
235,False,"{'a': 0.1, 'e': 0.8746473226934295}",30,13,-96.98407862602568,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
236,False,"{'a': 0.1, 'e': 0.8736257026602776}",25,0,-70.3289974338177,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
237,False,"{'a': 0.1, 'e': 0.872600538267062}",20,0,-115.2119468299778,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
238,False,"{'a': 0.1, 'e': 0.8715718392388944}",20,0,-41.99242990853096,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
239,False,"{'a': 0.1, 'e': 0.8705396153344175}",30,0,-111.86404578484348,"{0: 18, 1: 5, 2: 4, 3: 3, 4: 0}",0
240,False,"{'a': 0.1, 'e': 0.8695038763457126}",25,0,-142.5096058290392,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
241,False,"{'a': 0.1, 'e': 0.868464632098206}",20,16,7.130241359776043,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.1, 'e': 0.8674218924505768}",25,16,-1.3915780296852007,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.1, 'e': 0.8663756672946624}",30,0,-74.38954137880788,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",0
244,False,"{'a': 0.1, 'e': 0.8653259665553654}",20,0,-90.6298743210941,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
245,False,"{'a': 0.1, 'e': 0.8642728001905591}",20,0,-49.065725633110574,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
246,False,"{'a': 0.1, 'e': 0.8632161781909926}",20,0,-109.54659686822579,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
247,False,"{'a': 0.1, 'e': 0.8621561105801974}",25,11,-13.493851453021067,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
248,False,"{'a': 0.1, 'e': 0.8610926074143905}",20,0,-59.465107644069775,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
249,False,"{'a': 0.1, 'e': 0.8600256787823808}",25,0,-109.50147409410948,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
250,False,"{'a': 0.1, 'e': 0.8589553348054717}",30,0,-121.76389716745194,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
251,False,"{'a': 0.1, 'e': 0.8578815856373665}",20,0,-63.39985345909505,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
252,False,"{'a': 0.1, 'e': 0.8568044414640711}",20,0,-80.78045735873489,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
253,False,"{'a': 0.1, 'e': 0.8557239125037981}",20,0,-80.45813318841896,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
254,False,"{'a': 0.1, 'e': 0.8546400090068691}",20,0,-97.26889613548732,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
255,False,"{'a': 0.1, 'e': 0.8535527412556181}",20,0,-101.1287098915254,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
256,False,"{'a': 0.1, 'e': 0.8524621195642941}",30,0,-145.9871927896498,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
257,False,"{'a': 0.1, 'e': 0.8513681542789622}",25,1,-82.53035537467993,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 2}",1
258,False,"{'a': 0.1, 'e': 0.8502708557774065}",35,0,-159.02748659902855,"{0: 24, 1: 4, 2: 3, 3: 1, 4: 3}",0
259,False,"{'a': 0.1, 'e': 0.8491702344690314}",20,0,-53.22832985858074,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
260,False,"{'a': 0.1, 'e': 0.8480663007947625}",30,0,-128.95290163839124,"{0: 16, 1: 4, 2: 7, 3: 3, 4: 0}",0
261,False,"{'a': 0.1, 'e': 0.8469590652269481}",25,0,-88.69486984223977,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
262,False,"{'a': 0.1, 'e': 0.8458485382692593}",25,5,-60.697926772505205,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
263,False,"{'a': 0.1, 'e': 0.8447347304565906}",20,0,-89.13211240920087,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
264,False,"{'a': 0.1, 'e': 0.8436176523549602}",25,0,-129.09153422209798,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
265,False,"{'a': 0.1, 'e': 0.8424973145614094}",20,0,-42.62466960621533,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
266,False,"{'a': 0.1, 'e': 0.8413737277039022}",20,7,-51.556394631285706,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 0}",1
267,False,"{'a': 0.1, 'e': 0.8402469024412247}",20,8,-57.50855621585286,"{0: 6, 1: 1, 2: 4, 3: 1, 4: 0}",1
268,False,"{'a': 0.1, 'e': 0.8391168494628833}",20,6,-43.568897986621344,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 1}",1
269,False,"{'a': 0.1, 'e': 0.8379835794890045}",20,0,-98.43481889844519,"{0: 8, 1: 2, 2: 10, 3: 0, 4: 0}",0
270,False,"{'a': 0.1, 'e': 0.8368471032702318}",20,0,-112.04789858852571,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
271,False,"{'a': 0.1, 'e': 0.8357074315876247}",25,0,-47.51402846013708,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
272,False,"{'a': 0.1, 'e': 0.8345645752525563}",30,0,-93.43475628722072,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
273,False,"{'a': 0.1, 'e': 0.8334185451066102}",30,7,-85.07101147321463,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 1}",1
274,False,"{'a': 0.1, 'e': 0.8322693520214781}",25,0,-43.9058865713589,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
275,False,"{'a': 0.1, 'e': 0.8311170068988569}",20,0,-110.95631027332982,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
276,False,"{'a': 0.1, 'e': 0.8299615206703446}",25,0,-37.11098707799079,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
277,False,"{'a': 0.1, 'e': 0.8288029042973369}",30,13,-146.913220126589,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 3}",1
278,False,"{'a': 0.1, 'e': 0.8276411687709239}",35,11,-76.84840324544128,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 1}",1
279,False,"{'a': 0.1, 'e': 0.8264763251117844}",25,0,-74.56867136410149,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
280,False,"{'a': 0.1, 'e': 0.8253083843700828}",20,0,-48.72514066609713,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
281,False,"{'a': 0.1, 'e': 0.8241373576253632}",20,7,-38.550269904132215,"{0: 6, 1: 4, 2: 3, 3: 0, 4: 0}",1
282,False,"{'a': 0.1, 'e': 0.8229632559864452}",25,0,-149.69585294128,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
283,False,"{'a': 0.1, 'e': 0.8217860905913175}",20,0,-88.03917448356299,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
284,False,"{'a': 0.1, 'e': 0.8206058726070332}",20,0,-83.61117048647964,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
285,False,"{'a': 0.1, 'e': 0.8194226132296034}",30,0,-73.74814236749616,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
286,False,"{'a': 0.1, 'e': 0.8182363236838908}",25,14,-9.846852457703656,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
287,False,"{'a': 0.1, 'e': 0.8170470152235038}",20,0,-126.1120308539037,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
288,False,"{'a': 0.1, 'e': 0.8158546991306892}",20,12,-17.03062000374899,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
289,False,"{'a': 0.1, 'e': 0.8146593867162255}",20,0,-39.78363574198866,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
290,False,"{'a': 0.1, 'e': 0.8134610893193153}",30,0,-14.596826051845945,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",1
291,False,"{'a': 0.1, 'e': 0.8122598183074782}",20,2,-86.3675589226439,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 2}",1
292,False,"{'a': 0.1, 'e': 0.8110555850764425}",30,0,-93.47809829886805,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
293,False,"{'a': 0.1, 'e': 0.8098484010500371}",20,0,-76.27575327916817,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
294,False,"{'a': 0.1, 'e': 0.8086382776800837}",25,0,-79.34910857305935,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
295,False,"{'a': 0.1, 'e': 0.8074252264462874}",25,0,-33.049715007758095,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
296,False,"{'a': 0.1, 'e': 0.8062092588561286}",20,0,-37.17040315303476,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
297,False,"{'a': 0.1, 'e': 0.8049903864447528}",25,0,-171.84271496991266,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
298,False,"{'a': 0.1, 'e': 0.8037686207748622}",25,0,-198.87033509967068,"{0: 13, 1: 4, 2: 3, 3: 2, 4: 3}",0
299,False,"{'a': 0.1, 'e': 0.8025439734366058}",20,0,21.445268119885306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
300,False,"{'a': 0.1, 'e': 0.8013164560474684}",20,0,-16.42300489918625,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
301,False,"{'a': 0.1, 'e': 0.8000860802521621}",25,0,-95.73590692355462,"{0: 16, 1: 1, 2: 5, 3: 3, 4: 0}",0
302,False,"{'a': 0.1, 'e': 0.7988528577225146}",20,4,-112.18963387906041,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 3}",1
303,False,"{'a': 0.1, 'e': 0.7976168001573587}",20,0,-94.93648499143434,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
304,False,"{'a': 0.1, 'e': 0.7963779192824217}",20,0,-57.986483240180235,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
305,False,"{'a': 0.1, 'e': 0.795136226850214}",25,0,-137.4761494589216,"{0: 11, 1: 5, 2: 7, 3: 1, 4: 1}",0
306,False,"{'a': 0.1, 'e': 0.793891734639917}",20,10,-39.63934415662636,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
307,False,"{'a': 0.1, 'e': 0.7926444544572727}",25,0,-79.11288233082703,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
308,False,"{'a': 0.1, 'e': 0.7913943981344702}",20,0,-124.81047024676342,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
309,False,"{'a': 0.1, 'e': 0.7901415775300344}",20,3,-89.61627669548568,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 1}",1
310,False,"{'a': 0.1, 'e': 0.7888860045287136}",20,0,-72.84275211592346,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
311,False,"{'a': 0.1, 'e': 0.7876276910413658}",20,6,-4.379230532792251,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.1, 'e': 0.7863666490048467}",25,0,-2.2632654559304797,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
313,False,"{'a': 0.1, 'e': 0.785102890381896}",20,0,-69.74054968603144,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
314,False,"{'a': 0.1, 'e': 0.7838364271610239}",20,0,-108.81530833608787,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
315,False,"{'a': 0.1, 'e': 0.782567271356398}",25,3,-111.19872689837725,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 2}",1
316,False,"{'a': 0.1, 'e': 0.7812954350077281}",25,0,-233.1915322451989,"{0: 13, 1: 0, 2: 5, 3: 4, 4: 3}",0
317,False,"{'a': 0.1, 'e': 0.7800209301801531}",25,16,2.9387464607723515,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.1, 'e': 0.7787437689641259}",30,0,-177.24096281118173,"{0: 18, 1: 4, 2: 4, 3: 1, 4: 3}",0
319,False,"{'a': 0.1, 'e': 0.7774639634752991}",20,0,-20.10085864496222,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
320,False,"{'a': 0.1, 'e': 0.7761815258544102}",20,0,-66.17984652538262,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
321,False,"{'a': 0.1, 'e': 0.7748964682671655}",25,17,-6.452504987333688,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
322,False,"{'a': 0.1, 'e': 0.7736088029041258}",25,0,-121.1752809545217,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
323,False,"{'a': 0.1, 'e': 0.77231854198059}",30,0,-92.6317285768724,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",1
324,False,"{'a': 0.1, 'e': 0.77102569773648}",30,0,-39.049740160614874,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
325,False,"{'a': 0.1, 'e': 0.7697302824362233}",20,0,-27.68428268616582,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
326,False,"{'a': 0.1, 'e': 0.7684323083686382}",20,6,-112.76445385523714,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 3}",1
327,False,"{'a': 0.1, 'e': 0.7671317878468159}",35,0,-151.34076375391558,"{0: 24, 1: 4, 2: 4, 3: 0, 4: 3}",0
328,False,"{'a': 0.1, 'e': 0.7658287332080047}",25,0,-100.0990184074466,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
329,False,"{'a': 0.1, 'e': 0.7645231568134925}",25,7,-56.89379373834513,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
330,False,"{'a': 0.1, 'e': 0.7632150710484891}",20,0,-34.79776897991102,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
331,False,"{'a': 0.1, 'e': 0.7619044883220096}",25,0,-58.80421678325659,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
332,False,"{'a': 0.1, 'e': 0.7605914210667564}",25,13,-28.94363526583159,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
333,False,"{'a': 0.1, 'e': 0.7592758817390005}",30,17,-18.299554179660554,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
334,False,"{'a': 0.1, 'e': 0.7579578828184645}",20,0,-135.7459328144721,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 1}",0
335,False,"{'a': 0.1, 'e': 0.7566374368082034}",30,7,-5.122991002046329,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
336,False,"{'a': 0.1, 'e': 0.7553145562344863}",20,0,-90.27050508186773,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
337,False,"{'a': 0.1, 'e': 0.7539892536466777}",30,11,-36.01964044675388,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 0}",1
338,False,"{'a': 0.1, 'e': 0.7526615416171181}",25,0,-120.24305982285533,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
339,False,"{'a': 0.1, 'e': 0.7513314327410048}",20,0,-137.31775926521223,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
340,False,"{'a': 0.1, 'e': 0.7499989396362728}",30,13,-12.785263175823221,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
341,False,"{'a': 0.1, 'e': 0.7486640749434748}",20,0,-45.7368517456396,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
342,False,"{'a': 0.1, 'e': 0.7473268513256608}",25,0,-98.1124145283044,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
343,False,"{'a': 0.1, 'e': 0.7459872814682592}",20,0,-47.27009258364478,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
344,False,"{'a': 0.1, 'e': 0.7446453780789556}",25,0,-49.13402230329281,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
345,False,"{'a': 0.1, 'e': 0.743301153887572}",20,6,7.250283717631277,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.1, 'e': 0.7419546216459467}",35,0,-125.54350582872074,"{0: 22, 1: 3, 2: 8, 3: 1, 4: 1}",0
347,False,"{'a': 0.1, 'e': 0.7406057941278131}",20,5,-34.7117689675763,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
348,False,"{'a': 0.1, 'e': 0.7392546841286786}",25,15,-15.411358800200222,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
349,False,"{'a': 0.1, 'e': 0.7379013044657027}",25,7,-92.76570022326658,"{0: 11, 1: 3, 2: 1, 3: 2, 4: 1}",1
350,False,"{'a': 0.1, 'e': 0.7365456679775761}",20,0,7.138937216257879,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
351,False,"{'a': 0.1, 'e': 0.7351877875243988}",30,3,-34.18706906307699,"{0: 20, 1: 1, 2: 6, 3: 0, 4: 0}",1
352,False,"{'a': 0.1, 'e': 0.7338276759875578}",20,0,-69.81757020114102,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
353,False,"{'a': 0.1, 'e': 0.7324653462696049}",20,1,-76.55146749852965,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 0}",1
354,False,"{'a': 0.1, 'e': 0.7311008112941344}",25,0,-56.281471174879115,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 0}",0
355,False,"{'a': 0.1, 'e': 0.7297340840056606}",25,17,-6.598104677324206,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
356,False,"{'a': 0.1, 'e': 0.7283651773694954}",25,0,-49.257874092199486,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
357,False,"{'a': 0.1, 'e': 0.7269941043716239}",20,0,-53.30048827477991,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
358,False,"{'a': 0.1, 'e': 0.7256208780185832}",25,5,-34.34185193662462,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
359,False,"{'a': 0.1, 'e': 0.7242455113373371}",25,1,-146.51698140296418,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 3}",1
360,False,"{'a': 0.1, 'e': 0.722868017375154}",25,0,-148.1548129352912,"{0: 14, 1: 5, 2: 2, 3: 2, 4: 2}",0
361,False,"{'a': 0.1, 'e': 0.7214884091994823}",20,12,0.5396949027627207,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.1, 'e': 0.7201066998978265}",20,0,-100.34745001462412,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
363,False,"{'a': 0.1, 'e': 0.7187229025776235}",20,6,-7.384637047178112,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
364,False,"{'a': 0.1, 'e': 0.7173370303661177}",20,0,-80.90373499265259,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
365,False,"{'a': 0.1, 'e': 0.7159490964102371}",25,6,-44.67788728706696,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 0}",1
366,False,"{'a': 0.1, 'e': 0.7145591138764675}",25,13,11.364935645565136,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.1, 'e': 0.7131670959507292}",25,0,-85.77101206548126,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
368,False,"{'a': 0.1, 'e': 0.7117730558382505}",20,0,-50.89202470252773,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
369,False,"{'a': 0.1, 'e': 0.710377006763443}",25,0,-170.27434917136006,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
370,False,"{'a': 0.1, 'e': 0.7089789619697763}",35,0,-106.5574465167149,"{0: 24, 1: 2, 2: 8, 3: 0, 4: 1}",0
371,False,"{'a': 0.1, 'e': 0.7075789347196519}",30,0,-122.22716526979205,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
372,False,"{'a': 0.1, 'e': 0.706176938294278}",30,0,-91.89952296191348,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",0
373,False,"{'a': 0.1, 'e': 0.7047729859935427}",20,14,-2.7006563805682156,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.1, 'e': 0.7033670911358887}",30,0,-109.75995329128537,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
375,False,"{'a': 0.1, 'e': 0.7019592670581865}",20,0,-72.05720565365468,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
376,False,"{'a': 0.1, 'e': 0.7005495271156079}",30,6,-121.73351531529549,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 2}",1
377,False,"{'a': 0.1, 'e': 0.6991378846814992}",20,0,-53.95043634283638,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
378,False,"{'a': 0.1, 'e': 0.6977243531472547}",25,14,-2.637407006960305,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
379,False,"{'a': 0.1, 'e': 0.6963089459221893}",20,0,-163.90810870030637,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
380,False,"{'a': 0.1, 'e': 0.6948916764334114}",25,0,-62.85155368711705,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
381,False,"{'a': 0.1, 'e': 0.6934725581256959}",25,0,-109.39558936221741,"{0: 15, 1: 6, 2: 2, 3: 0, 4: 2}",0
382,False,"{'a': 0.1, 'e': 0.6920516044613558}",20,0,-147.96634379885725,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
383,False,"{'a': 0.1, 'e': 0.6906288289201152}",25,0,-38.520924375136836,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
384,False,"{'a': 0.1, 'e': 0.6892042449989818}",25,0,-42.92840953581581,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
385,False,"{'a': 0.1, 'e': 0.6877778662121175}",25,0,-112.7873071940982,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
386,False,"{'a': 0.1, 'e': 0.6863497060907113}",25,0,-87.4630121239375,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
387,False,"{'a': 0.1, 'e': 0.6849197781828508}",20,0,-41.48291570707016,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
388,False,"{'a': 0.1, 'e': 0.6834880960533933}",30,0,-43.112404846904575,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
389,False,"{'a': 0.1, 'e': 0.6820546732838374}",20,12,13.295004676361001,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.1, 'e': 0.6806195234721941}",20,12,-31.505585661240108,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
391,False,"{'a': 0.1, 'e': 0.6791826602328579}",25,0,-66.29994206380235,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
392,False,"{'a': 0.1, 'e': 0.6777440971964774}",20,2,-48.048036809060534,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
393,False,"{'a': 0.1, 'e': 0.6763038480098263}",35,7,-60.68497197729167,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 1}",1
394,False,"{'a': 0.1, 'e': 0.6748619263356735}",25,0,-72.16141844304218,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
395,False,"{'a': 0.1, 'e': 0.6734183458526541}",20,6,-48.50142757086535,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
396,False,"{'a': 0.1, 'e': 0.6719731202551392}",20,0,-25.325382641335636,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
397,False,"{'a': 0.1, 'e': 0.6705262632531059}",25,0,-82.28392414138794,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
398,False,"{'a': 0.1, 'e': 0.6690777885720076}",20,0,-70.84821513063861,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
399,False,"{'a': 0.1, 'e': 0.667627709952644}",25,1,-105.14259809969754,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 1}",1
400,False,"{'a': 0.1, 'e': 0.6661760411510296}",25,2,-180.89893550858108,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 4}",1
401,False,"{'a': 0.1, 'e': 0.6647227959382648}",20,13,6.736910570294146,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.1, 'e': 0.6632679881004038}",25,0,-81.81898276923904,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
403,False,"{'a': 0.1, 'e': 0.6618116314383249}",25,0,-129.47297674015357,"{0: 12, 1: 1, 2: 10, 3: 2, 4: 0}",0
404,False,"{'a': 0.1, 'e': 0.660353739767599}",20,0,-148.13408938662334,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
405,False,"{'a': 0.1, 'e': 0.6588943269183587}",20,10,6.112302408269767,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
406,False,"{'a': 0.1, 'e': 0.657433406735167}",20,10,-34.67508348181761,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
407,False,"{'a': 0.1, 'e': 0.6559709930768866}",20,6,-87.51325751868376,"{0: 10, 1: 0, 2: 0, 3: 3, 4: 1}",1
408,False,"{'a': 0.1, 'e': 0.654507099816547}",25,0,-19.091251939660562,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
409,False,"{'a': 0.1, 'e': 0.6530417408412144}",20,0,-23.019579858778542,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
410,False,"{'a': 0.1, 'e': 0.6515749300518591}",25,3,-17.303065471177337,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
411,False,"{'a': 0.1, 'e': 0.6501066813632241}",25,3,-43.6575553126743,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
412,False,"{'a': 0.1, 'e': 0.6486370087036928}",20,0,-152.21978038348792,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 3}",0
413,False,"{'a': 0.1, 'e': 0.6471659260151568}",25,3,-61.70459547036986,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
414,False,"{'a': 0.1, 'e': 0.6456934472528837}",20,0,-77.88671042892219,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
415,False,"{'a': 0.1, 'e': 0.6442195863853853}",20,0,-25.25250386596264,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
416,False,"{'a': 0.1, 'e': 0.6427443573942843}",20,0,-81.41729427145759,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
